setting,model,threshold,accuracy,precision,recall,f1,roc_auc
fixed_split_train_test,text_plus_graph,0.458247,0.6479873717442778,0.6089613034623218,0.5406871609403255,0.5727969348659003,0.6887210580434706
fixed_split_train_test,text_plus_graph,0.469332,0.6535122336227308,0.6357142857142857,0.48282097649186256,0.5488180883864338,0.6887210580434706
fixed_split_train_test,text_plus_graph,0.482488,0.6385161799526441,0.6361031518624641,0.4014466546112116,0.49223946784922396,0.6887210580434706
fixed_split_train_test,text_plus_graph,0.499646,0.6369376479873717,0.6678700361010831,0.3345388788426763,0.4457831325301205,0.6887210580434706
fixed_split_train_test,text_plus_graph,0.519665,0.6250986582478295,0.6893203883495146,0.25678119349005424,0.37417654808959155,0.6887210580434706
fixed_split_train_test,text_plus_graph,0.547629,0.5974743488555643,0.6592592592592592,0.1609403254972875,0.25872093023255816,0.6887210580434706
fixed_split_train_test,text_plus_graph,0.604716,0.585635359116022,0.71875,0.08318264014466546,0.14910858995137763,0.6887210580434706
speaker_disjoint_split,text_only,0.325646,0.49872854418308965,0.4839357429718876,0.9763673193787981,0.6471246363839785,0.6487725402647753
speaker_disjoint_split,text_only,0.353378,0.5225683407501589,0.49626467449306294,0.9419311276164753,0.6500465983224604,0.6487725402647753
speaker_disjoint_split,text_only,0.373538,0.5445009535918627,0.5091116173120729,0.9054692775151925,0.6517618469015796,0.6487725402647753
speaker_disjoint_split,text_only,0.389592,0.5648442466624285,0.5227827502034175,0.8676569885212694,0.6524498603706524,0.6487725402647753
speaker_disjoint_split,text_only,0.401789,0.5772409408773045,0.5330995177553705,0.8210668467251857,0.6464646464646465,0.6487725402647753
speaker_disjoint_split,text_only,0.414206,0.5883661792752701,0.5442015209125475,0.7731262660364618,0.6387726638772664,0.6487725402647753
speaker_disjoint_split,text_only,0.425471,0.600127145581691,0.5578619615983393,0.7258609047940581,0.630868544600939,0.6487725402647753
speaker_disjoint_split,text_only,0.43645,0.6055308328035601,0.5685714285714286,0.6718433490884538,0.6159083874961312,0.6487725402647753
speaker_disjoint_split,text_only,0.445566,0.6077558804831532,0.5785123966942148,0.6144496961512491,0.595939751146038,0.6487725402647753
speaker_disjoint_split,text_only,0.454097,0.6112523839796568,0.5924068767908309,0.5584064821066846,0.5749044143204727,0.6487725402647753
speaker_disjoint_split,text_only,0.462934,0.6102987921169739,0.6045939294503692,0.49763673193787983,0.5459259259259259,0.6487725402647753
